Descr,Degree of Truth,Degree of Support,Degree of Focus
For half patients (all states) with energy_high we have localjitter_high,1.0,0.6181039100160686,0.48648000156254456
For minority patients (all states) with energy_high we have localjitter_high,0.0,0.6181039100160686,0.48648000156254456
For almost_no patients (all states) with energy_high we have localjitter_high,0.0,0.6181039100160686,0.48648000156254456
For almost_all patients (all states) with energy_high we have localjittern_medium,0.0,0.43117300482056775,0.26061554716120483
For majority patients (all states) with energy_high we have localjittern_medium,0.0,0.43117300482056775,0.26061554716120483
For half patients (all states) with energy_high we have localjittern_medium,0.10987689176064479,0.43117300482056775,0.26061554716120483
For minority patients (all states) with energy_high we have localjittern_medium,0.6117282207863443,0.43117300482056775,0.26061554716120483
For almost_no patients (all states) with energy_high we have localjittern_medium,0.0,0.43117300482056775,0.26061554716120483
For almost_all patients (all states) with energy_high we have localjitter_low,0.0,0.5822174611676486,0.5124487611583981
For majority patients (all states) with energy_high we have localjitter_low,0.036825107962423824,0.5822174611676486,0.5124487611583981
For half patients (all states) with energy_high we have localjitter_low,1.0,0.5822174611676486,0.5124487611583981
For minority patients (all states) with energy_high we have localjitter_low,0.0,0.5822174611676486,0.5124487611583981
For almost_no patients (all states) with energy_high we have localjitter_low,0.0,0.5822174611676486,0.5124487611583981
For almost_all patients (all states) with energy_high we have localshimmer_high,0.0,0.5752544188537762,0.47658746501992105
For majority patients (all states) with energy_high we have localshimmer_high,0.0,0.5752544188537762,0.47658746501992105
For half patients (all states) with energy_high we have localshimmer_high,1.0,0.5752544188537762,0.47658746501992105
For minority patients (all states) with energy_high we have localshimmer_high,0.0,0.5752544188537762,0.47658746501992105
For almost_no patients (all states) with energy_high we have localshimmer_high,0.0,0.5752544188537762,0.47658746501992105
For almost_all patients (all states) with energy_high we have localshimmer_medium,0.0,0.3958221746116765,0.26362767567280443
For majority patients (all states) with energy_high we have localshimmer_medium,0.0,0.3958221746116765,0.26362767567280443
For half patients (all states) with energy_high we have localshimmer_medium,0.0678509742993747,0.3958221746116765,0.26362767567280443
For minority patients (all states) with energy_high we have localshimmer_medium,0.6327411795169793,0.3958221746116765,0.26362767567280443
For almost_no patients (all states) with energy_high we have localshimmer_medium,0.0,0.3958221746116765,0.26362767567280443
For almost_all patients (all states) with energy_high we have localshimmer_low,0.0,0.5891805034815212,0.5228769163405501
For majority patients (all states) with energy_high we have localshimmer_low,0.0912598491127707,0.5891805034815212,0.5228769163405501
For half patients (all states) with energy_high we have localshimmer_low,1.0,0.5891805034815212,0.5228769163405501
For minority patients (all states) with energy_high we have localshimmer_low,0.0,0.5891805034815212,0.5228769163405501
For almost_no patients (all states) with energy_high we have localshimmer_low,0.0,0.5891805034815212,0.5228769163405501
For almost_all patients (all states) with energy_high we have pitch_skewness_high,0.0,0.5795393679700054,0.5115120697550003
For majority patients (all states) with energy_high we have pitch_skewness_high,0.0,0.5795393679700054,0.5115120697550003
For half patients (all states) with energy_high we have pitch_skewness_high,1.0,0.5795393679700054,0.5115120697550003
For minority patients (all states) with energy_high we have pitch_skewness_high,0.0,0.5795393679700054,0.5115120697550003
For almost_no patients (all states) with energy_high we have pitch_skewness_high,0.0,0.5795393679700054,0.5115120697550003
For almost_all patients (all states) with energy_high we have pitch_skewness_medium,0.0,0.3915372254954472,0.2545955690394463
For majority patients (all states) with energy_high we have pitch_skewness_medium,0.0,0.3915372254954472,0.2545955690394463
For half patients (all states) with energy_high we have pitch_skewness_medium,0.17703148943665345,0.3915372254954472,0.2545955690394463
For minority patients (all states) with energy_high we have pitch_skewness_medium,0.5781509219483398,0.3915372254954472,0.2545955690394463
For almost_no patients (all states) with energy_high we have pitch_skewness_medium,0.0,0.3915372254954472,0.2545955690394463
For almost_all patients (all states) with energy_high we have pitch_skewness_low,0.0,0.5806106052490627,0.487952311605471
For majority patients (all states) with energy_high we have pitch_skewness_low,0.024254309223231085,0.5806106052490627,0.487952311605471
For half patients (all states) with energy_high we have pitch_skewness_low,1.0,0.5806106052490627,0.487952311605471
For minority patients (all states) with energy_high we have pitch_skewness_low,0.0,0.5806106052490627,0.487952311605471
For almost_no patients (all states) with energy_high we have pitch_skewness_low,0.0,0.5806106052490627,0.487952311605471
For almost_all patients (all states) with energy_high we have pitch_mean_high,0.0,0.5816818425281199,0.5302572842001033
For majority patients (all states) with energy_high we have pitch_mean_high,0.02746820881436659,0.5816818425281199,0.5302572842001033
For half patients (all states) with energy_high we have pitch_mean_high,1.0,0.5816818425281199,0.5302572842001033
For minority patients (all states) with energy_high we have pitch_mean_high,0.0,0.5816818425281199,0.5302572842001033
For almost_no patients (all states) with energy_high we have pitch_mean_high,0.0,0.5816818425281199,0.5302572842001033
For almost_all patients (all states) with energy_high we have pitch_mean_medium,0.0,0.37921799678628815,0.2684952443334988
For majority patients (all states) with energy_high we have pitch_mean_medium,0.0,0.37921799678628815,0.2684952443334988
For half patients (all states) with energy_high we have pitch_mean_medium,0.0,0.37921799678628815,0.2684952443334988
For minority patients (all states) with energy_high we have pitch_mean_medium,0.8295878943998147,0.37921799678628815,0.2684952443334988
For almost_no patients (all states) with energy_high we have pitch_mean_medium,0.0,0.37921799678628815,0.2684952443334988
For almost_all patients (all states) with energy_high we have pitch_mean_low,0.0,0.566148901981789,0.4692070971603679
For majority patients (all states) with energy_high we have pitch_mean_low,0.0,0.566148901981789,0.4692070971603679
For half patients (all states) with energy_high we have pitch_mean_low,1.0,0.566148901981789,0.4692070971603679
For minority patients (all states) with energy_high we have pitch_mean_low,0.0,0.566148901981789,0.4692070971603679
For almost_no patients (all states) with energy_high we have pitch_mean_low,0.0,0.566148901981789,0.4692070971603679
For almost_all patients in state 0 with energy_medium we have energy_high,0.0,0.6156351791530945,0.5244797958615154
For majority patients in state 0 with energy_medium we have energy_high,0.0,0.6156351791530945,0.5244797958615154
For half patients in state 0 with energy_medium we have energy_high,0.7692132764595101,0.6156351791530945,0.5244797958615154
For minority patients in state 0 with energy_medium we have energy_high,0.2820600284369116,0.6156351791530945,0.5244797958615154
For almost_no patients in state 0 with energy_medium we have energy_high,0.0,0.6156351791530945,0.5244797958615154
For almost_all patients in state 0 with energy_medium we have energy_low,0.0,0.6156351791530945,0.47552020413848467
For majority patients in state 0 with energy_medium we have energy_low,0.45206336510691436,0.6156351791530945,0.47552020413848467
For half patients in state 0 with energy_medium we have energy_low,0.7625399364528377,0.6156351791530945,0.47552020413848467
For minority patients in state 0 with energy_medium we have energy_low,0.0,0.6156351791530945,0.47552020413848467
For almost_no patients in state 0 with energy_medium we have energy_low,0.0,0.6156351791530945,0.47552020413848467
For almost_all patients in state 0 with energy_medium we have f0_slope_mean_high,0.0,0.48534201954397393,0.5155473995960389
For majority patients in state 0 with energy_medium we have f0_slope_mean_high,0.05891883976925275,0.48534201954397393,0.5155473995960389
For half patients in state 0 with energy_medium we have f0_slope_mean_high,1.0,0.48534201954397393,0.5155473995960389
For minority patients in state 0 with energy_medium we have f0_slope_mean_high,0.0,0.48534201954397393,0.5155473995960389
For almost_no patients in state 0 with energy_medium we have f0_slope_mean_high,0.0,0.48534201954397393,0.5155473995960389
For almost_all patients in state 0 with energy_medium we have f0_slope_mean_medium,0.0,0.33713355048859933,0.25276300084753295
For majority patients in state 0 with energy_medium we have f0_slope_mean_medium,0.0,0.33713355048859933,0.25276300084753295
For half patients in state 0 with energy_medium we have f0_slope_mean_medium,0.16945837442130532,0.33713355048859933,0.25276300084753295
For minority patients in state 0 with energy_medium we have f0_slope_mean_medium,0.5819374794560139,0.33713355048859933,0.25276300084753295
For almost_no patients in state 0 with energy_medium we have f0_slope_mean_medium,0.0,0.33713355048859933,0.25276300084753295
For almost_all patients in state 0 with energy_medium we have f0_slope_mean_low,0.0,0.46742671009771986,0.4844526004039616
For majority patients in state 0 with energy_medium we have f0_slope_mean_low,0.0,0.46742671009771986,0.4844526004039616
For half patients in state 0 with energy_medium we have f0_slope_mean_low,1.0,0.46742671009771986,0.4844526004039616
For minority patients in state 0 with energy_medium we have f0_slope_mean_low,0.0,0.46742671009771986,0.4844526004039616
For almost_no patients in state 0 with energy_medium we have f0_slope_mean_low,0.0,0.46742671009771986,0.4844526004039616
For almost_all patients in state 0 with energy_medium we have localjitter_high,0.0,0.495114006514658,0.45916652410470216
For majority patients in state 0 with energy_medium we have localjitter_high,0.028365421774397537,0.495114006514658,0.45916652410470216
For half patients in state 0 with energy_medium we have localjitter_high,1.0,0.495114006514658,0.45916652410470216
For minority patients in state 0 with energy_medium we have localjitter_high,0.0,0.495114006514658,0.45916652410470216
